0.01    0.1027

0.02    0.1054645813

0.03    0.10829483540173647

0.04    0.11119184732254789

0.05    0.1141566939348943

0.06    0.11719044222983678

0.07    0.12029414750423115

0.08    0.12346885147164499

0.09    0.12671558029728253

0.1     0.13003534255749868

0.11    0.13342912712480226

0.12    0.13689790097958773

0.13    0.14044260695019686

0.14    0.14406416138329375

0.15    0.14776345174694042

0.16    0.15154133416918353

0.17    0.15539863091540576

0.18    0.15933612780815645

0.19    0.16335457159365424

0.2     0.16745466725964747

0.21    0.17163707530982572

0.22    0.17590240900049317

0.23    0.18025123154574266

0.24    0.18468405329790222

0.25    0.18920132891056302

0.26    0.1938034544920342

0.27    0.19849076475760385

0.28    0.2032635301895102

0.29    0.20812195421404245

0.3     0.21306617040568757

0.31    0.21809623972871783

0.32    0.22321214782706517

0.33    0.22841380237374997

0.34    0.23370103049151744

0.35    0.23907357625667905

0.36    0.24453109829845468

0.37    0.2500731675063569

0.38    0.2556992648583477

0.39    0.26140877938262513

0.4     0.26720100626595444

0.41    0.2730751451214469

0.42    0.27903029842859733

0.43    0.2850654701582207

0.44    0.2911795645946715

0.45    0.29737138536738533

0.46    0.30363963470334737

0.47    0.3099829129115643

0.48    0.3163997181099971

0.49    0.3228884462046945

0.5     0.32944739113006083

0.51    0.33607474535829057

0.52    0.3427686006850101

0.53    0.3495269492970936

0.54    0.3563476851274584

0.55    0.3632286055004112

0.56    0.3701674130698103

0.57    0.3771617180509408

0.58    0.3842090407455749

0.59    0.39130681435822307

0.6     0.39845238810007433

0.61    0.405643030575597

0.62    0.4128759334452282

0.63    0.420148215356037

0.64    0.42745692613071223

0.65    0.4347990512037201

0.66    0.442171516292002

0.67    0.44957119228616305

0.68    0.4569949003467399

0.69    0.4644394171888543

0.7     0.47190148053735825

0.71    0.47937779473347847

0.72    0.48686503647297685

0.73    0.4943598606549712

0.74    0.5018589063198162

0.75    0.509358802653835

0.76    0.5168561750382217

0.77    0.5243476511191141

0.78    0.5318298668756636

0.79    0.5392994726629039

0.8     0.5467531392063564

0.81    0.554187563525587

0.82    0.5615994747643618

0.83    0.5689856399056245

0.84    0.5763428693502288

0.85    0.58366802233921

0.86    0.5909580122003454

0.87    0.5982098114008423

0.88    0.6054204563891806

0.89    0.6125870522104215

0.9     0.6197067768806586

0.91    0.6267768855077239

0.92    0.6337947141467528

0.93    0.6407576833807445

0.94    0.647663301617823

0.95    0.6545091680984828

0.96    0.6612929756076883

0.97    0.6680125128882768

0.98    0.6746656667536658

0.99    0.6812504238993907

1.0     0.6877648724144795

1.01    0.6942072029950948

1.02    0.7005757098642394

1.03    0.7068687914026132

1.04    0.7130849504969218

1.05    0.7192227946130735

1.06    0.7252810356027345

1.07    0.7312584892526672

1.08    0.7371540745871245

1.09    0.7429668129343262

1.1     0.7486958267687023

1.11    0.7543403383411372

1.12    0.7598996681099127

1.13    0.7653732329854034

1.14    0.7707605444018496

1.15    0.776061206229706

1.16    0.781274912542156

1.17    0.786401445249388

1.18    0.7914406716141599

1.19    0.7963925416620325

1.2     0.8012570854994462

1.21    0.8060344105525376

1.22    0.8107246987392703

1.23    0.815328203587072

1.24    0.8198452473077485

1.25    0.8242762178409879

1.26    0.8286215658772702

1.27    0.8328818018704813

1.28    0.8370574930499852

1.29    0.841149260441351

1.3     0.8451577759043606

1.31    0.8490837591963433

1.32    0.8529279750683038

1.33    0.8566912304007294

1.34    0.8603743713853857

1.35    0.8639782807588434

1.36    0.8675038750929185

1.37    0.8709521021466692

1.38    0.8743239382840582

1.39    0.8776203859608835

1.4     0.8808424712840861

1.41    0.883991241646073

1.42    0.8870677634362463

1.43    0.8900731198315002

1.44    0.8930084086670478

1.45    0.8958747403885576

1.46    0.8986732360862264

1.47    0.9014050256110825

1.48    0.9040712457735075

1.49    0.9066730386236789

1.5     0.9092115498133764

1.51    0.9116879270383564

1.52    0.9141033185602823

1.53    0.9164588718070031

1.54    0.9187557320498003

1.55    0.9209950411560633

1.56    0.9231779364157234

1.57    0.9253055494396514

1.58    0.9273790051281264

1.59    0.9293994207073972

1.6     0.9313679048322818

1.61    0.9332855567527001

1.62    0.9351534655419852

1.63    0.9369727093847892

1.64    0.9387443549223766

1.65    0.940469456653089

1.66    0.942149056385761

1.67    0.9437841827438764

1.68    0.9453758507182669

1.69    0.9469250612661763

1.7     0.948432800954543

1.71    0.9499000416453849

1.72    0.9513277402212094

1.73    0.9527168383484138

1.74    0.9540682622766883

1.75    0.9553829226724792

1.76    0.9566617144846272

1.77    0.9579055168403461

1.78    0.9591151929697613

1.79    0.9602915901572915

1.8     0.9614355397182056

1.81    0.9625478569987547

1.82    0.9636293413983305

1.83    0.964680776412167

1.84    0.9657029296931565

1.85    0.9666965531314129

1.86    0.9676623829502706

1.87    0.9686011398174689

1.88    0.969513528970322

1.89    0.970400240353737

1.9     0.9712619487699914

1.91    0.9720993140392367

1.92    0.9729129811697471

1.93    0.9737035805369814

1.94    0.9744717280705747

1.95    0.9752180254484264

1.96    0.9759430602970933

1.97    0.9766474063977445

1.98    0.9773316238969736

1.99    0.9779962595218099

2.0     0.9786418467983047
