0.01    4.533953516933087E-7
0.02    9.344045359543918E-7
0.03    1.4442889085253263E-6
0.04    1.98436103995836E-6
0.05    2.5559866651536645E-6
0.06    3.1605867042011626E-6
0.07    3.79963935671912E-6
0.08    4.47468227302017E-6
0.09    5.187314803783982E-6
0.1     5.939200332427674E-6
0.11    6.732068691339688E-6
0.12    7.5677186667511E-6
0.13    8.448020594187255E-6
0.14    9.374919047760999E-6
0.15    1.0350435627526355E-5
0.16    1.1376671847307396E-5
0.17    1.2455812126999088E-5
0.18    1.3590126893253673E-5
0.19    1.4781975791883228E-5
0.2     1.603381101641932E-5
0.21    1.7348180756215914E-5
0.22    1.8727732769147076E-5
0.23    2.0175218082868485E-5
0.24    2.1693494828861626E-5
0.25    2.3285532214450955E-5
0.26    2.4954414637401445E-5
0.27    2.6703345948120294E-5
0.28    2.8535653864403265E-5
0.29    3.0454794544665376E-5
0.3     3.2464357324402116E-5
0.31    3.456806962254255E-5
0.32    3.676980202249602E-5
0.33    3.9073573535108874E-5
0.34    4.14835570493044E-5
0.35    4.400408497678976E-5
0.36    4.663965509799084E-5
0.37    4.939493661632044E-5
0.38    5.2274776427663205E-5
0.39    5.528420561246028E-5
0.4     5.842844615883136E-5
0.41    6.171291792422817E-5
0.42    6.514324584383502E-5
0.43    6.872526739487572E-5
0.44    7.246504032504264E-5
0.45    7.636885065481769E-5
0.46    8.044322096234513E-5
0.47    8.469491896195835E-5
0.48    8.913096638529794E-5
0.49    9.375864817612323E-5
0.5     9.858552200930903E-5
0.51    1.0361942814679503E-4
0.52    1.0886849963831491E-4
0.53    1.1434117288422474E-4
0.54    1.2004619856864629E-4
0.55    1.2599265297619233E-4
0.56    1.3218994970931597E-4
0.57    1.386478518146106E-4
0.58    1.4537648433587957E-4
0.59    1.5238634730874168E-4
0.6     1.5968832920854048E-4
0.61    1.6729372087265215E-4
0.62    1.752142299071835E-4
0.63    1.8346199560048682E-4
0.64    1.9204960435759144E-4
0.65    2.0099010567431463E-4
0.66    2.1029702866959266E-4
0.67    2.1998439919546087E-4
0.68    2.3006675754444483E-4
0.69    2.405591767740134E-4
0.7     2.514772816716304E-4
0.71    2.628372683777247E-4
0.72    2.7465592469744227E-4
0.73    2.8695065111239426E-4
0.74    2.9973948253114724E-4
0.75    3.130411107905573E-4
0.76    3.268749079401445E-4
0.77    3.412609503397057E-4
0.78    3.56220043586708E-4
0.79    3.717737483164285E-4
0.8     3.8794440688927345E-4
0.81    4.0475517101046243E-4
0.82    4.2223003030339434E-4
0.83    4.403938418704456E-4
0.84    4.592723608842775E-4
0.85    4.7889227222808195E-4
0.86    4.992812232413879E-4
0.87    5.204678575858601E-4
0.88    5.424818502925977E-4
0.89    5.6535394401247E-4
0.9     5.891159865178963E-4
0.91    6.138009695060287E-4
0.92    6.394430687302055E-4
0.93    6.66077685523403E-4
0.94    6.937414897461025E-4
0.95    7.224724642196367E-4
0.96    7.523099506825393E-4
0.97    7.832946973338473E-4
0.98    8.154689080099864E-4
0.99    8.488762930500826E-4
1.0     8.835621219138723E-4
