0.025   0.002
0.07500000000000001     0.016
0.125   0.046
0.17500000000000002     0.082
0.225   0.118
0.275   0.23
0.325   0.26
0.375   0.384
0.42500000000000004     0.518
0.47500000000000003     0.69
0.525   0.818
0.5750000000000001      1.066
0.625   1.154
0.675   1.338
0.7250000000000001      1.578
0.775   1.848
0.8250000000000001      2.016
0.875   2.216
0.925   2.604
0.9750000000000001      3.016
