1.3427238387156022E-8	0.0
5.3708952827461165E-8	1.0E-4
8.479082101006365E-8	2.0E-4
2.148357997712382E-7	3.0E-4
2.409872422978238E-7	4.0E-4
3.3916325528232125E-7	5.0E-4
8.068239421184873E-7	6.0E-4
8.593430144672694E-7	7.0E-4
9.639487368918916E-7	8.0E-4
1.3566525610024302E-6	9.0E-4
1.6836284421098103E-6	0.001
2.820835852251332E-6	0.0011
3.227293164614455E-6	0.0012
3.4373691039874115E-6	0.0013
3.855791230778897E-6	0.0014
5.426602881985036E-6	0.0015
6.734502430020317E-6	0.0016
7.421891839811824E-6	0.0017
8.773152807144234E-6	0.0018
9.06810549988221E-6	0.0019
1.1283311580545705E-5	0.002
1.1938220331085533E-5	0.0021
1.2909130996773138E-5	0.0022
1.3749429153924216E-5	0.0023
1.5423105454611526E-5	0.0024
1.7000196889465953E-5	0.0025
1.981696394918118E-5	0.0026
2.170629373586479E-5	0.0027
2.223513858531029E-5	0.0028
2.3112513998333145E-5	0.0029
2.6697652834609748E-5	0.003
2.693782830598935E-5	0.0031
2.968734702133337E-5	0.0032
3.156966040840599E-5	0.0033
3.509230335573623E-5	0.0034
3.5807925652343205E-5	0.0035
3.6272093077379416E-5	0.0036
4.019803714734865E-5	0.0037
4.5132737069701925E-5	0.0038
4.7268340466394114E-5	0.0039
4.775231123992344E-5	0.004
4.957872601552988E-5	0.0041
5.013628177739313E-5	0.0042
5.163585740444019E-5	0.0043
5.171179101164513E-5	0.0044
5.499696042848863E-5	0.0045
5.571165137128674E-5	0.0046
5.879293551947807E-5	0.0047
6.169147032971864E-5	0.0048
6.799963153108669E-5	0.0049
7.839871487608537E-5	0.005
7.926628494848406E-5	0.0051
8.045290922389444E-5	0.0052
8.429367096279929E-5	0.0053
8.538617128161175E-5	0.0054
8.682329029070817E-5	0.0055
8.893857673568953E-5	0.0056
9.126011444932356E-5	0.0057
9.244791924011929E-5	0.0058
1.0678776027977148E-4	0.0059
1.0774841063758203E-4	0.006
1.1108114136979906E-4	0.0061
1.1874586273104081E-4	0.0062
1.2627465505979076E-4	0.0063
1.310758187615735E-4	0.0064
1.3319785535791337E-4	0.0065
1.3486903961873828E-4	0.0066
1.357722547629382E-4	0.0067
1.4036428754392568E-4	0.0068
1.4322657377921472E-4	0.0069
1.450831096505728E-4	0.007
1.5225508185387712E-4	0.0071
1.571252020441527E-4	0.0072
1.6078568506063258E-4	0.0073
1.6642989035057956E-4	0.0074
1.8052280042298607E-4	0.0075
1.8304760249606534E-4	0.0076
1.8906442468153467E-4	0.0077
1.8999219235792952E-4	0.0078
1.9100012382677875E-4	0.0079
1.9830507186182622E-4	0.008
2.0053507252257066E-4	0.0081
2.0653276457068117E-4	0.0082
2.06836467609262E-4	0.0083
2.0896092955144523E-4	0.0084
2.183598542323114E-4	0.0085
2.19975743051329E-4	0.0086
2.2283419033275288E-4	0.0087
2.2375712783557567E-4	0.0088
2.2591799627823738E-4	0.0089
2.2638832979198384E-4	0.009
2.2987297712942538E-4	0.0091
2.3502263179905406E-4	0.0092
2.3515791564084429E-4	0.0093
2.463047816241282E-4	0.0094
2.467506579688288E-4	0.0095
2.591074412835273E-4	0.0096
2.719800303247933E-4	0.0097
2.997679290851875E-4	0.0098
3.112290891520965E-4	0.0099
3.1171667664838947E-4	0.01
3.135702740703646E-4	0.0101
3.170400072182181E-4	0.0102
3.1843682065445494E-4	0.0103
3.2159967031429744E-4	0.0104
3.217857462131674E-4	0.0105
3.23042373329454E-4	0.0106
3.2367698199976683E-4	0.0107
3.346864080344466E-4	0.0108
3.3559427535941944E-4	0.0109
3.357542647838256E-4	0.011
3.371462621593396E-4	0.0111
3.405157506934118E-4	0.0112
3.4151552193346246E-4	0.0113
3.4615161300647295E-4	0.0114
3.4726300802788505E-4	0.0115
3.556409684494318E-4	0.0116
3.5572266666103106E-4	0.0117
3.65007144163337E-4	0.0118
3.6975749048938984E-4	0.0119
3.864399473157657E-4	0.012
4.039321313379166E-4	0.0121
4.1019347881533313E-4	0.0122
4.2710542661610366E-4	0.0123
4.3094720367034843E-4	0.0124
4.3712707539127915E-4	0.0125
4.4427520939932416E-4	0.0126
4.629686158608475E-4	0.0127
4.728888376747889E-4	0.0128
4.7492704860450024E-4	0.0129
5.050348390851212E-4	0.013
5.106685767780692E-4	0.0131
5.118233109945091E-4	0.0132
5.128012436314008E-4	0.0133
5.218386655865995E-4	0.0134
5.242345515652379E-4	0.0135
5.28562100618013E-4	0.0136
5.327204547569657E-4	0.0137
5.338370636379697E-4	0.0138
5.353452985189903E-4	0.0139
5.394033998435624E-4	0.014
5.430152826310992E-4	0.0141
5.613783416428318E-4	0.0142
5.629872665432011E-4	0.0143
5.728242397111128E-4	0.0144
5.802482421674677E-4	0.0145
5.954012848098511E-4	0.0146
5.975509478243307E-4	0.0147
6.029159044270897E-4	0.0148
6.089276009757071E-4	0.0149
6.213749880218939E-4	0.015
6.230759378997582E-4	0.0151
6.284020548601411E-4	0.0152
6.430393320964486E-4	0.0153
6.483020601930209E-4	0.0154
6.526064347978555E-4	0.0155
6.656087657687099E-4	0.0156
6.679264910009655E-4	0.0157
6.685469183755272E-4	0.0158
7.004318302700939E-4	0.0159
7.183855635631695E-4	0.016
7.219608477660541E-4	0.0161
7.306437821749362E-4	0.0162
7.320563842851431E-4	0.0163
7.350009686226964E-4	0.0164
7.56114717299418E-4	0.0165
7.59363099089202E-4	0.0166
7.598243812990902E-4	0.0167
7.606743337553629E-4	0.0168
7.638545711179076E-4	0.0169
7.70275530409387E-4	0.017
7.930629878412004E-4	0.0171
7.963103404379403E-4	0.0172
8.01979432829036E-4	0.0173
8.119849042611641E-4	0.0174
8.259604351513599E-4	0.0175
8.271747451397157E-4	0.0176
8.356690595254649E-4	0.0177
8.40549965010071E-4	0.0178
8.606613979948736E-4	0.0179
8.732486928254841E-4	0.018
8.780405275080236E-4	0.0181
8.797094148951921E-4	0.0182
8.911381410254865E-4	0.0183
8.948282423332737E-4	0.0184
9.0346782934878E-4	0.0185
9.053483124644714E-4	0.0186
9.192805421752442E-4	0.0187
9.289475797793537E-4	0.0188
9.299310612259995E-4	0.0189
9.398695846463852E-4	0.019
9.404104655822229E-4	0.0191
9.741642648364998E-4	0.0192
9.767678423028817E-4	0.0193
9.795404102349965E-4	0.0194
9.849764623147091E-4	0.0195
9.867590883264829E-4	0.0196
0.0010197457629170467	0.0197
0.0010361612184695951	0.0198
0.0010454956610729512	0.0199
0.0010876242287515914	0.02
0.0011225271780848037	0.0201
0.0011791209654171716	0.0202
0.0011941190348601517	0.0203
0.001198712273095518	0.0204
0.0012003283482937442	0.0205
0.0012113288234008152	0.0206
0.0012201890679382572	0.0207
0.0012414174385739548	0.0208
0.0012445289024246484	0.0209
0.001246478037447555	0.021
0.001253887791014336	0.0211
0.0012597577449635967	0.0212
0.0012601096958828896	0.0213
0.0012607214277758948	0.0214
0.0012669051722458283	0.0215
0.0012677579714081646	0.0216
0.0012733416745828257	0.0217
0.0012859849758654048	0.0218
0.0012867288005868058	0.0219
0.0012917520678179507	0.022
0.0012942888608443615	0.0221
0.0013382975721708944	0.0222
0.0013419266073670616	0.0223
0.0013425661354300202	0.0224
0.0013481303782290064	0.0225
0.001361599198867766	0.0226
0.001365595556326964	0.0227
0.0013840969560628433	0.0228
0.0013841271682691438	0.0229
0.001388569665724562	0.023
0.0013905065440882383	0.0231
0.0014047787626571258	0.0232
0.0014124655231336574	0.0233
0.0014220579518039688	0.0234
0.0014223845121818185	0.0235
0.0014267838271916314	0.0236
0.0014467537071394092	0.0237
0.001459495655792187	0.0238
0.0014666100302625853	0.0239
0.0014692972253405748	0.024
0.0014784830795504674	0.0241
0.0015197680172547702	0.0242
0.001545162445931537	0.0243
0.001588946773750869	0.0244
0.0015938442864333918	0.0245
0.0015967345525526588	0.0246
0.001598970204522404	0.0247
0.0016120850555073384	0.0248
0.0016150758806847574	0.0249
0.0016182678547935645	0.025
0.001640100880501082	0.0251
0.0016442021024454404	0.0252
0.001645847302486457	0.0253
0.001707692030282635	0.0254
0.001712152576153517	0.0255
0.0017178154624451494	0.0256
0.0017230459527119886	0.0257
0.0017477439812449561	0.0258
0.0017626551244481466	0.0259
0.001763276269601747	0.026
0.0017763113157505494	0.0261
0.001793985481894938	0.0262
0.0017995195812678863	0.0263
0.0018111462192425339	0.0264
0.0018270366170455505	0.0265
0.0018370021256851892	0.0266
0.0018510171036863017	0.0267
0.0018828074724785376	0.0268
0.0018906608552879658	0.0269
0.0018953226997964312	0.027
0.0018988059716120163	0.0271
0.001904838565291441	0.0272
0.0019474208832604518	0.0273
0.0019490104494836234	0.0274
0.001960153837987572	0.0275
0.0019603566661519	0.0276
0.0020020819538602323	0.0277
0.0020062598707209635	0.0278
0.0020191191155857257	0.0279
0.002029862705700243	0.028
0.0020416311775310427	0.0281
0.002046245391571327	0.0282
0.0020501531140637236	0.0283
0.002057851952955357	0.0284
0.0020862653999747928	0.0285
0.002095838918800732	0.0286
0.0021131308908952135	0.0287
0.002129746654696197	0.0288
0.00213247883117376	0.0289
0.0021342083265098242	0.029
0.002140234815721376	0.0291
0.002156449775263198	0.0292
0.002162171611251582	0.0293
0.002170881668135713	0.0294
0.0022386215961193983	0.0295
0.002244252784001465	0.0296
0.002250681247523645	0.0297
0.0022675371638312676	0.0298
0.0022828393509974633	0.0299
0.0022899844484060485	0.03
0.0023131894402740913	0.0301
0.0023148929481001017	0.0302
0.002315296810590563	0.0303
0.002319646216579717	0.0304
0.002328260067761845	0.0305
0.002344663417155257	0.0306
0.0023600645431358478	0.0307
0.0023801871284795917	0.0308
0.00238877552275634	0.0309
0.0024102095873571143	0.031
0.002418493150886123	0.0311
0.002434227232609908	0.0312
0.0024427521839148333	0.0313
0.002453238247777918	0.0314
0.0024839555245846187	0.0315
0.0024907508571014743	0.0316
0.0025002992033784617	0.0317
0.0025120286628703544	0.0318
0.002523187577478415	0.0319
0.0025705033300553026	0.032
0.002589661293090515	0.0321
0.0025915270585270818	0.0322
0.002604088622297245	0.0323
0.002608722158556464	0.0324
0.0026287602566190927	0.0325
0.002660662922958567	0.0326
0.0026699214608143385	0.0327
0.002672399853573831	0.0328
0.002685097876306138	0.0329
0.0027288351332384027	0.033
0.002791648817672738	0.0331
0.002796239054528384	0.0332
0.0027997649020849538	0.0333
0.0028454061808430298	0.0334
0.0028665991183262	0.0335
0.002871477942980934	0.0336
0.0028739278334674965	0.0337
0.0028857584812013878	0.0338
0.0028927052203588503	0.0339
0.002920439767354021	0.034
0.0029225079388338153	0.0341
0.0029260819109414816	0.0342
0.002930470074890538	0.0343
0.00293784296879528	0.0344
0.002947469511930518	0.0345
0.0029786109250894426	0.0346
0.003022172031334805	0.0347
0.0030351458670917746	0.0348
0.0030369881928346944	0.0349
0.0030403828332533148	0.035
0.0030530843892483594	0.0351
0.003054183935636018	0.0352
0.0030787288240665582	0.0353
0.003085407520313624	0.0354
0.0031009288861866204	0.0355
0.0031501050044498336	0.0356
0.003162580605385581	0.0357
0.00316838114576956	0.0358
0.003169736155754067	0.0359
0.0031827049211186073	0.036
0.003205345047273421	0.0361
0.0032174244602695854	0.0362
0.0032255661002017952	0.0363
0.00324378618503958	0.0364
0.0032453023391056644	0.0365
0.0033011128980436977	0.0366
0.0033030542364129024	0.0367
0.003305962108322875	0.0368
0.003316411105281778	0.0369
0.0033398828669936667	0.037
0.0033586742719652926	0.0371
0.0033593737630655705	0.0372
0.003363652778465046	0.0373
0.0034396826398115	0.0374
0.0034484750220139314	0.0375
0.003452280962353591	0.0376
0.0034850779215202855	0.0377
0.0034867224335638075	0.0378
0.003489944518183851	0.0379
0.0035045397644586636	0.038
0.003509078289360308	0.0381
0.003515742104962147	0.0382
0.003528648650978311	0.0383
0.0035613760553563846	0.0384
0.003576110098999986	0.0385
0.0035877741792351863	0.0386
0.003610606300920447	0.0387
0.00361635247762355	0.0388
0.003618114627590357	0.0389
0.0036737418618400888	0.039
0.0036752130472608017	0.0391
0.0037019289144096896	0.0392
0.0037123385446935033	0.0393
0.0037162651577894662	0.0394
0.003734662560925654	0.0395
0.0037359281495376534	0.0396
0.003755944919240967	0.0397
0.003758104374953785	0.0398
0.003832774502725022	0.0399
0.003865737805349291	0.04
0.0038743459340964794	0.0401
0.003892861075286461	0.0402
0.003903255067540499	0.0403
0.003914323643278853	0.0404
0.003922040792608255	0.0405
0.00393602513473358	0.0406
0.003943141579312352	0.0407
0.003986535479315715	0.0408
0.0039910339043690846	0.0409
0.00399555205526843	0.041
0.003996195557177636	0.0411
0.004010057381866294	0.0412
0.004015971268905634	0.0413
0.004025694281229376	0.0414
0.004040867297422627	0.0415
0.004074823525984237	0.0416
0.004097324842633127	0.0417
0.004128377440155059	0.0418
0.004140350353595739	0.0419
0.0041776103995825155	0.042
0.004261421191668147	0.0421
0.004264357397387256	0.0422
0.0043457652091544955	0.0423
0.004439696236533725	0.0424
0.004485068443277059	0.0425
0.004507796778429153	0.0426
0.004541389083513276	0.0427
0.00459676785795118	0.0428
0.0047109225566643416	0.0429
0.004764791853655023	0.043
0.004770772458362945	0.0431
0.004779796382915158	0.0432
0.004789101447927393	0.0433
0.004795550240600107	0.0434
0.004839446023529655	0.0435
0.004847839741363516	0.0436
0.004874800826306964	0.0437
0.004920840678884036	0.0438
0.0049475786975160556	0.0439
0.004951756226941752	0.044
0.004959505285268637	0.0441
0.0049719202009427125	0.0442
0.004979697319798863	0.0443
0.004995239871865055	0.0444
0.005009262225687525	0.0445
0.005032683021550404	0.0446
0.005034087277748927	0.0447
0.005036528037029766	0.0448
0.005039241623207739	0.0449
0.0050505107316887315	0.045
0.00506120049412146	0.0451
0.005064603044536382	0.0452
0.005086881102250385	0.0453
0.005137324874029013	0.0454
0.005140292518322185	0.0455
0.005160333777652955	0.0456
0.005170454708756223	0.0457
0.0052073443477189335	0.0458
0.005236287571198294	0.0459
0.005346026127116864	0.046
0.005360503361390007	0.0461
0.005363054606408067	0.0462
0.00538525169084921	0.0463
0.005390147174120747	0.0464
0.0054389809859576345	0.0465
0.005440360565623022	0.0466
0.0054549228204140154	0.0467
0.005528724926716243	0.0468
0.005528845441004812	0.0469
0.005538174705515321	0.047
0.005546566160031966	0.0471
0.005549881446450653	0.0472
0.005554292142556345	0.0473
0.005602042866069125	0.0474
0.005611221437140454	0.0475
0.005641881857118464	0.0476
0.00568014281194272	0.0477
0.005681445337925296	0.0478
0.005686080308260371	0.0479
0.005698992460408383	0.048
0.0057255441552455065	0.0481
0.005744666099984123	0.0482
0.005749859454138881	0.0483
0.005765610838167266	0.0484
0.00577864244340115	0.0485
0.005804434748933968	0.0486
0.005804986694563103	0.0487
0.005829097375121182	0.0488
0.005829462112891643	0.0489
0.005857836341126874	0.049
0.005868553564016725	0.0491
0.005885287352816873	0.0492
0.005905188669335802	0.0493
0.005941378379715561	0.0494
0.005961894873677791	0.0495
0.006037616145794749	0.0496
0.0060698332897139995	0.0497
0.006157749466058045	0.0498
0.00617109967578888	0.0499
0.006203180439725789	0.05
0.006204743359422297	0.0501
0.006316538249855565	0.0502
0.006338897882408526	0.0503
0.006345688087604223	0.0504
0.006365215787295982	0.0505
0.006368909125622596	0.0506
0.006376739965285373	0.0507
0.006385653995229814	0.0508
0.006437944949124593	0.0509
0.006449869642337551	0.051
0.006462596255774825	0.0511
0.006478075652928906	0.0512
0.006508659072577786	0.0513
0.006530500024659784	0.0514
0.006549643798411446	0.0515
0.006552284183727986	0.0516
0.006565994807567018	0.0517
0.006572553956573421	0.0518
0.006601615618449393	0.0519
0.0066537250104572775	0.052
0.006715623676931658	0.0521
0.0067175172150335735	0.0522
0.0068019406040495355	0.0523
0.006819103272849376	0.0524
0.006836884438837952	0.0525
0.006859458289928535	0.0526
0.006867269341989508	0.0527
0.006880308261427326	0.0528
0.006908122982214014	0.0529
0.006958568548518676	0.053
0.006971369597229213	0.0531
0.006978757488883912	0.0532
0.007010661142068412	0.0533
0.007038192685441613	0.0534
0.007040668505595225	0.0535
0.007078331697864882	0.0536
0.007092624135440344	0.0537
0.007163068391942752	0.0538
0.007185125242178079	0.0539
0.007199134335189889	0.054
0.0072314638744602295	0.0541
0.007294794216982101	0.0542
0.007302562877469192	0.0543
0.007323326577913239	0.0544
0.007332220437001984	0.0545
0.007334510195501669	0.0546
0.00739036335747265	0.0547
0.0075170500340004665	0.0548
0.00754834502727299	0.0549
0.00756692180664027	0.055
0.007580802029976748	0.0551
0.007604840621326478	0.0552
0.007674669107398044	0.0553
0.007708332047720788	0.0554
0.007714612121732976	0.0555
0.007774513740655571	0.0556
0.007780847231005709	0.0557
0.007789566186499392	0.0558
0.00782524653967598	0.0559
0.007826054671573495	0.056
0.007847732836306302	0.0561
0.007914375090723161	0.0562
0.007923853128216122	0.0563
0.007942569696369788	0.0564
0.007992294486841038	0.0565
0.008008939168208393	0.0566
0.008027767849889355	0.0567
0.008060169094331208	0.0568
0.008102969452385	0.0569
0.008149851678663904	0.057
0.0081682330854752	0.0571
0.008183799945090473	0.0572
0.008205705193009971	0.0573
0.008214468793180298	0.0574
0.008250757227808806	0.0575
0.008269790603852576	0.0576
0.008316346062672621	0.0577
0.008324004257254618	0.0578
0.008327651586622643	0.0579
0.00834599626382793	0.058
0.00836578551210869	0.0581
0.0083765927112708	0.0582
0.008431977566900848	0.0583
0.008434662274932631	0.0584
0.008469135128209276	0.0585
0.008474599355319872	0.0586
0.008480372059548028	0.0587
0.00850084333553203	0.0588
0.008511725460833425	0.0589
0.008518613925315522	0.059
0.00853955794165017	0.0591
0.0085426168426198	0.0592
0.008583098990962506	0.0593
0.008595494458937586	0.0594
0.008607197998519863	0.0595
0.008629986500700319	0.0596
0.00866467576367466	0.0597
0.008699356814851974	0.0598
0.008855835047694213	0.0599
0.00887230158085539	0.06
0.008919546653723711	0.0601
0.008934440677875145	0.0602
0.008946858171137809	0.0603
0.008948016544085275	0.0604
0.008956864453771866	0.0605
0.008982462725782762	0.0606
0.00901329150492857	0.0607
0.009028277433028784	0.0608
0.009049581756167647	0.0609
0.009110511981980002	0.061
0.009134373236310087	0.0611
0.009138961678528429	0.0612
0.009170838078955008	0.0613
0.009225569085632343	0.0614
0.009231354379549982	0.0615
0.009238136874955753	0.0616
0.00923974484507773	0.0617
0.009249598116959126	0.0618
0.009257061832038498	0.0619
0.009263057095497617	0.062
0.009273191918680855	0.0621
0.009291357091274842	0.0622
0.009352971138752574	0.0623
0.009356663882462042	0.0624
0.009417978553952322	0.0625
0.009487875401307584	0.0626
0.009495964043046378	0.0627
0.009498087350852048	0.0628
0.009532277097032882	0.0629
0.009606653365047454	0.063
0.009617601908408505	0.0631
0.009650576167060958	0.0632
0.009651250713691335	0.0633
0.009713207081559714	0.0634
0.00974714058273125	0.0635
0.009765652427199284	0.0636
0.00978887947951023	0.0637
0.009825028813528001	0.0638
0.009893019557942424	0.0639
0.00990304399276265	0.064
0.009911141958146017	0.0641
0.00993818806907729	0.0642
0.009976190829088186	0.0643
0.009997819609688773	0.0644
0.01002287349946909	0.0645
0.01006266304668318	0.0646
0.010067284407709095	0.0647
0.010093977093531478	0.0648
0.010104798931083228	0.0649
0.01025558337074191	0.065
0.010267839185862286	0.0651
0.010280689142476384	0.0652
0.010288821593240044	0.0653
0.010331819789910336	0.0654
0.010339244184128016	0.0655
0.010370376660487665	0.0656
0.010389229378977868	0.0657
0.01039342733892319	0.0658
0.010407666909023682	0.0659
0.01041215372828148	0.066
0.010487399504529251	0.0661
0.010491576100252963	0.0662
0.010543184750759738	0.0663
0.010614335183075843	0.0664
0.010623945633309506	0.0665
0.010651171920829686	0.0666
0.010661032530385799	0.0667
0.010711552502803177	0.0668
0.010726151905151412	0.0669
0.010819737274813918	0.067
0.010885554368216026	0.0671
0.01090287324745218	0.0672
0.010924230457151908	0.0673
0.010933240115822637	0.0674
0.01101955703860595	0.0675
0.011038335280748107	0.0676
0.011130422744759724	0.0677
0.011135422058206099	0.0678
0.011153680406713256	0.0679
0.011167704874312028	0.068
0.011200571584037297	0.0681
0.011214926218347672	0.0682
0.011267261703007769	0.0683
0.01131069730189891	0.0684
0.0113492393780362	0.0685
0.011433526911284046	0.0686
0.011452930229615632	0.0687
0.01146267348910207	0.0688
0.011485070597181062	0.0689
0.011509723516758247	0.069
0.011520278522085422	0.0691
0.011537349907467836	0.0692
0.011636104296795987	0.0693
0.011647643195677113	0.0694
0.011655867544725074	0.0695
0.011670079822367771	0.0696
0.011687529680122835	0.0697
0.01171684818994392	0.0698
0.01173701389059345	0.0699
0.011745973658646745	0.07
0.011755127741627031	0.0701
0.011761095308660631	0.0702
0.011855475426344481	0.0703
0.011856806798328082	0.0704
0.011878955208185521	0.0705
0.011889214828479825	0.0706
0.011944123157454965	0.0707
0.011976623082363436	0.0708
0.012025503733920915	0.0709
0.012052154030191291	0.071
0.012062952817172434	0.0711
0.012103735026629002	0.0712
0.012105963271970471	0.0713
0.012111059582205107	0.0714
0.012124555621922292	0.0715
0.01217505225984195	0.0716
0.012179423584493284	0.0717
0.012204025808287312	0.0718
0.01223649588626288	0.0719
0.012257052867001291	0.072
0.012276737532226838	0.0721
0.012277001011577679	0.0722
0.012303551122988865	0.0723
0.012331505423402606	0.0724
0.012365252504917735	0.0725
0.012446727591650992	0.0726
0.012467758651483586	0.0727
0.012555473846719402	0.0728
0.012560727371643095	0.0729
0.012571950005860874	0.073
0.01261031475720008	0.0731
0.01262301963912733	0.0732
0.012633370026738769	0.0733
0.012638755713827889	0.0734
0.012663480725633511	0.0735
0.012668868732903025	0.0736
0.012690301242014779	0.0737
0.012780283241605362	0.0738
0.012782757213311798	0.0739
0.012828290560448177	0.074
0.012860647294140097	0.0741
0.01288882679273472	0.0742
0.012933056144901305	0.0743
0.012939081407333838	0.0744
0.013002328612328794	0.0745
0.013004346419354898	0.0746
0.013142765729796507	0.0747
0.01316086220671227	0.0748
0.01316857627649687	0.0749
0.013180130891444833	0.075
0.013221650090650168	0.0751
0.01324361860255134	0.0752
0.01327678639865354	0.0753
0.013314912197713715	0.0754
0.01337906222635346	0.0755
0.013389574316400523	0.0756
0.013392353483942389	0.0757
0.01340935447380388	0.0758
0.013434222313441869	0.0759
0.013555427900153844	0.076
0.013601471541901415	0.0761
0.01363406765927675	0.0762
0.013711404892595518	0.0763
0.013746332168145909	0.0764
0.013761450874042248	0.0765
0.013770923193725255	0.0766
0.013828409710496032	0.0767
0.013891728613604869	0.0768
0.013898260800940362	0.0769
0.013910422964272626	0.077
0.013911059221775398	0.0771
0.013969031861991967	0.0772
0.013987058635677792	0.0773
0.014013526649654173	0.0774
0.014064789158705038	0.0775
0.014194770623794876	0.0776
0.014207667309982958	0.0777
0.014253286142239266	0.0778
0.014271136253091316	0.0779
0.014299608222695999	0.078
0.014352724813363001	0.0781
0.014390279292240802	0.0782
0.014413097889524542	0.0783
0.014420095496527894	0.0784
0.01459468471129524	0.0785
0.01464098193029061	0.0786
0.014646823425272182	0.0787
0.014677145790932601	0.0788
0.014696480543675106	0.0789
0.014716033868857968	0.079
0.014752898546889388	0.0791
0.014794228348892345	0.0792
0.014809818124265866	0.0793
0.014882859425926697	0.0794
0.014887883961596583	0.0795
0.014908662577515195	0.0796
0.01496735118801838	0.0797
0.014975924105842952	0.0798
0.015001186237475777	0.0799
0.015036780341653556	0.08
0.015039466359168304	0.0801
